Country/Area,Item1,Purpose,Year,Overnight Stays
Italy,Kagawa,Overall,2020,270
Italy,Kagawa,Overall,2021,20
Italy,Kagawa,Overall,2022,270
Italy,Kagawa,Overall,2023,"1,190"
Italy,Kagawa,Overall,2024,"1,720"
Italy,Kagoshima,Overall,2015,440
Italy,Kagoshima,Overall,2016,640
Italy,Kagoshima,Overall,2017,670
Italy,Kagoshima,Overall,2018,700
Italy,Kagoshima,Overall,2019,890
Italy,Kagoshima,Overall,2020,170
Italy,Kagoshima,Overall,2021,10
Italy,Kagoshima,Overall,2022,80
Italy,Kagoshima,Overall,2023,"1,060"
Italy,Kagoshima,Overall,2024,"1,320"
Italy,Kanagawa,Overall,2015,"9,140"
Italy,Kanagawa,Overall,2016,"13,620"
Italy,Kanagawa,Overall,2017,"14,690"
Italy,Kanagawa,Overall,2018,"16,480"
Italy,Kanagawa,Overall,2019,"17,600"
Italy,Kanagawa,Overall,2020,"3,470"
Italy,Kanagawa,Overall,2021,"1,050"
Italy,Kanagawa,Overall,2022,"2,630"
Italy,Kanagawa,Overall,2023,"17,030"
Italy,Kanagawa,Overall,2024,"26,920"
Italy,Kochi,Overall,2015,70
Italy,Kochi,Overall,2016,70
Italy,Kochi,Overall,2017,280
Italy,Kochi,Overall,2018,240
Italy,Kochi,Overall,2019,190
Italy,Kochi,Overall,2020,40
Italy,Kochi,Overall,2021,10
Italy,Kochi,Overall,2022,30
Italy,Kochi,Overall,2023,270
Italy,Kochi,Overall,2024,310
Italy,Kumamoto,Overall,2015,530
Italy,Kumamoto,Overall,2016,520
Italy,Kumamoto,Overall,2017,"1,050"
Italy,Kumamoto,Overall,2018,920
Italy,Kumamoto,Overall,2019,"1,490"
Italy,Kumamoto,Overall,2020,100
Italy,Kumamoto,Overall,2021,10
Italy,Kumamoto,Overall,2022,240
Italy,Kumamoto,Overall,2023,"1,370"
Italy,Kumamoto,Overall,2024,"1,510"
Italy,Kyoto,Overall,2015,"97,950"
Italy,Kyoto,Overall,2016,"124,540"
Italy,Kyoto,Overall,2017,"130,420"
Italy,Kyoto,Overall,2018,"177,110"
Italy,Kyoto,Overall,2019,"267,900"
Italy,Kyoto,Overall,2020,"15,590"
Italy,Kyoto,Overall,2021,420
Italy,Kyoto,Overall,2022,"15,800"
Italy,Kyoto,Overall,2023,"286,660"
Italy,Kyoto,Overall,2024,"442,150"
Italy,Mie,Overall,2015,"2,520"
Italy,Mie,Overall,2016,"1,770"
Italy,Mie,Overall,2017,"1,200"
Italy,Mie,Overall,2018,"1,670"
Italy,Mie,Overall,2019,"2,920"
Italy,Mie,Overall,2020,130
Italy,Mie,Overall,2021,20
Italy,Mie,Overall,2022,850
Italy,Mie,Overall,2023,680
Italy,Mie,Overall,2024,"2,070"
Italy,Miyagi,Overall,2015,360
Italy,Miyagi,Overall,2016,450
Italy,Miyagi,Overall,2017,"1,040"
Italy,Miyagi,Overall,2018,"1,320"
Italy,Miyagi,Overall,2019,"1,380"
Italy,Miyagi,Overall,2020,290
Italy,Miyagi,Overall,2021,"1,240"
Italy,Miyagi,Overall,2022,470
Italy,Miyagi,Overall,2023,"1,800"
Italy,Miyagi,Overall,2024,"2,290"
Italy,Miyazaki,Overall,2015,210
Italy,Miyazaki,Overall,2016,90
Italy,Miyazaki,Overall,2017,230
Italy,Miyazaki,Overall,2018,240
Italy,Miyazaki,Overall,2019,260
Italy,Miyazaki,Overall,2020,70
Italy,Miyazaki,Overall,2021,0
Italy,Miyazaki,Overall,2022,70
Italy,Miyazaki,Overall,2023,230
Italy,Miyazaki,Overall,2024,210
Italy,Nagano,Overall,2015,"1,900"
Italy,Nagano,Overall,2016,"2,530"
Italy,Nagano,Overall,2017,"2,530"
Italy,Nagano,Overall,2018,"3,050"
Italy,Nagano,Overall,2019,"3,300"
Italy,Nagano,Overall,2020,450
Italy,Nagano,Overall,2021,20
Italy,Nagano,Overall,2022,490
Italy,Nagano,Overall,2023,"4,490"
Italy,Nagano,Overall,2024,"8,510"
Italy,Nagasaki,Overall,2015,"1,850"
Italy,Nagasaki,Overall,2016,"1,790"
Italy,Nagasaki,Overall,2017,"1,610"
Italy,Nagasaki,Overall,2018,"1,250"
Italy,Nagasaki,Overall,2019,"1,050"
Italy,Nagasaki,Overall,2020,240
Italy,Nagasaki,Overall,2021,10
Italy,Nagasaki,Overall,2022,160
Italy,Nagasaki,Overall,2023,"1,210"
Italy,Nagasaki,Overall,2024,990
Italy,Nara,Overall,2015,"1,990"
Italy,Nara,Overall,2016,"4,220"
Italy,Nara,Overall,2017,"2,730"
Italy,Nara,Overall,2018,"4,130"
Italy,Nara,Overall,2019,"4,870"
Italy,Nara,Overall,2020,380
Italy,Nara,Overall,2021,30
Italy,Nara,Overall,2022,230
Italy,Nara,Overall,2023,"4,420"
Italy,Nara,Overall,2024,"5,310"
Italy,Niigata,Overall,2015,570
Italy,Niigata,Overall,2016,630
Italy,Niigata,Overall,2017,760
Italy,Niigata,Overall,2018,840
Italy,Niigata,Overall,2019,"1,050"
Italy,Niigata,Overall,2020,420
Italy,Niigata,Overall,2021,60
Italy,Niigata,Overall,2022,180
Italy,Niigata,Overall,2023,510
Italy,Niigata,Overall,2024,580
Italy,Oita,Overall,2015,490
Italy,Oita,Overall,2016,580
Italy,Oita,Overall,2017,520
Italy,Oita,Overall,2018,"1,110"
Italy,Oita,Overall,2019,640
Italy,Oita,Overall,2020,130
Italy,Oita,Overall,2021,90
Italy,Oita,Overall,2022,80
Italy,Oita,Overall,2023,900
Italy,Oita,Overall,2024,"1,610"
Italy,Okayama,Overall,2015,"2,000"
Italy,Okayama,Overall,2016,"2,950"
Italy,Okayama,Overall,2017,"3,210"
Italy,Okayama,Overall,2018,"3,690"
Italy,Okayama,Overall,2019,"3,600"
Italy,Okayama,Overall,2020,570
Italy,Okayama,Overall,2021,290
Italy,Okayama,Overall,2022,990
Italy,Okayama,Overall,2023,"4,320"
Italy,Okayama,Overall,2024,"4,110"
Italy,Okinawa,Overall,2015,"4,230"
Italy,Okinawa,Overall,2016,"6,440"
Italy,Okinawa,Overall,2017,"5,350"
Italy,Okinawa,Overall,2018,"8,470"
Italy,Okinawa,Overall,2019,"6,300"
Italy,Okinawa,Overall,2020,"1,310"
Italy,Okinawa,Overall,2021,120
Italy,Okinawa,Overall,2022,400
Italy,Okinawa,Overall,2023,"7,130"
Italy,Okinawa,Overall,2024,"17,390"
Italy,Osaka,Overall,2015,"27,570"
Italy,Osaka,Overall,2016,"35,490"
Italy,Osaka,Overall,2017,"34,170"
Italy,Osaka,Overall,2018,"41,300"
Italy,Osaka,Overall,2019,"57,180"
Italy,Osaka,Overall,2020,"4,540"
Italy,Osaka,Overall,2021,970
Italy,Osaka,Overall,2022,"7,090"
Italy,Osaka,Overall,2023,"82,110"
Italy,Osaka,Overall,2024,"153,950"
Italy,Saga,Overall,2015,830
Italy,Saga,Overall,2016,210
Italy,Saga,Overall,2017,150
Italy,Saga,Overall,2018,110
Italy,Saga,Overall,2019,110
Italy,Saga,Overall,2020,20
Italy,Saga,Overall,2021,0
Italy,Saga,Overall,2022,180
Italy,Saga,Overall,2023,200
Italy,Saga,Overall,2024,140
Italy,Saitama,Overall,2015,530
Italy,Saitama,Overall,2016,800
Italy,Saitama,Overall,2017,880
Italy,Saitama,Overall,2018,"1,790"
Italy,Saitama,Overall,2019,"2,450"
Italy,Saitama,Overall,2020,530
Italy,Saitama,Overall,2021,320
Italy,Saitama,Overall,2022,810
Italy,Saitama,Overall,2023,"1,730"
Italy,Saitama,Overall,2024,"1,290"
Italy,Shiga,Overall,2015,"1,230"
Italy,Shiga,Overall,2016,"1,840"
Italy,Shiga,Overall,2017,"1,720"
Italy,Shiga,Overall,2018,"1,120"
Italy,Shiga,Overall,2019,"1,290"
Italy,Shiga,Overall,2020,100
Italy,Shiga,Overall,2021,20
Italy,Shiga,Overall,2022,50
Italy,Shiga,Overall,2023,560
Italy,Shiga,Overall,2024,"1,120"
Italy,Shimane,Overall,2015,190
Italy,Shimane,Overall,2016,120
Italy,Shimane,Overall,2017,110
Italy,Shimane,Overall,2018,370
Italy,Shimane,Overall,2019,460
Italy,Shimane,Overall,2020,30
Italy,Shimane,Overall,2021,0
Italy,Shimane,Overall,2022,100
Italy,Shimane,Overall,2023,210
Italy,Shimane,Overall,2024,260
Italy,Shizuoka,Overall,2015,"3,920"
Italy,Shizuoka,Overall,2016,"4,200"
Italy,Shizuoka,Overall,2017,"11,810"
Italy,Shizuoka,Overall,2018,"21,000"
Italy,Shizuoka,Overall,2019,"5,620"
Italy,Shizuoka,Overall,2020,"1,600"
Italy,Shizuoka,Overall,2021,"1,230"
Italy,Shizuoka,Overall,2022,"1,650"
Italy,Shizuoka,Overall,2023,"5,580"
Italy,Shizuoka,Overall,2024,"5,390"
Italy,Tochigi,Overall,2015,670
Italy,Tochigi,Overall,2016,"2,220"
Italy,Tochigi,Overall,2017,"1,790"
Italy,Tochigi,Overall,2018,"3,270"
Italy,Tochigi,Overall,2019,"2,640"
Italy,Tochigi,Overall,2020,500
Italy,Tochigi,Overall,2021,230
Italy,Tochigi,Overall,2022,370
Italy,Tochigi,Overall,2023,"2,120"
Italy,Tochigi,Overall,2024,"4,300"
Italy,Tokushima,Overall,2015,180
Italy,Tokushima,Overall,2016,290
Italy,Tokushima,Overall,2017,330
Italy,Tokushima,Overall,2018,260
Italy,Tokushima,Overall,2019,370
Italy,Tokushima,Overall,2020,20
Italy,Tokushima,Overall,2021,0
Italy,Tokushima,Overall,2022,110
Italy,Tokushima,Overall,2023,680
Italy,Tokushima,Overall,2024,"1,230"
Italy,Tokyo,Overall,2015,"178,050"
Italy,Tokyo,Overall,2016,"219,630"
Italy,Tokyo,Overall,2017,"235,990"
Italy,Tokyo,Overall,2018,"318,670"
Italy,Tokyo,Overall,2019,"403,930"
Italy,Tokyo,Overall,2020,"37,040"
Italy,Tokyo,Overall,2021,"38,280"
Italy,Tokyo,Overall,2022,"50,580"
Italy,Tokyo,Overall,2023,"441,260"
Italy,Tokyo,Overall,2024,"683,770"
Italy,Tottori,Overall,2015,70
Italy,Tottori,Overall,2016,180
Italy,Tottori,Overall,2017,190
Italy,Tottori,Overall,2018,350
Italy,Tottori,Overall,2019,660
Italy,Tottori,Overall,2020,50
Italy,Tottori,Overall,2021,0
Italy,Tottori,Overall,2022,40
Italy,Tottori,Overall,2023,70
Italy,Tottori,Overall,2024,110
Italy,Toyama,Overall,2015,470
Italy,Toyama,Overall,2016,340
Italy,Toyama,Overall,2017,750
Italy,Toyama,Overall,2018,860
Italy,Toyama,Overall,2019,"1,280"
Italy,Toyama,Overall,2020,40
Italy,Toyama,Overall,2021,0
Italy,Toyama,Overall,2022,690
Italy,Toyama,Overall,2023,670
Italy,Toyama,Overall,2024,440
Italy,Wakayama,Overall,2015,"1,310"
Italy,Wakayama,Overall,2016,"6,220"
Italy,Wakayama,Overall,2017,"1,650"
Italy,Wakayama,Overall,2018,"2,410"
Italy,Wakayama,Overall,2019,"1,990"
Italy,Wakayama,Overall,2020,140
Italy,Wakayama,Overall,2021,0
Italy,Wakayama,Overall,2022,160
Italy,Wakayama,Overall,2023,800
Italy,Wakayama,Overall,2024,"5,790"
Italy,Yamagata,Overall,2015,170
Italy,Yamagata,Overall,2016,260
Italy,Yamagata,Overall,2017,400
Italy,Yamagata,Overall,2018,230
Italy,Yamagata,Overall,2019,410
Italy,Yamagata,Overall,2020,110
Italy,Yamagata,Overall,2021,10
Italy,Yamagata,Overall,2022,150
Italy,Yamagata,Overall,2023,460
Italy,Yamagata,Overall,2024,770
Italy,Yamaguchi,Overall,2015,170
Italy,Yamaguchi,Overall,2016,390
Italy,Yamaguchi,Overall,2017,190
Italy,Yamaguchi,Overall,2018,220
Italy,Yamaguchi,Overall,2019,500
Italy,Yamaguchi,Overall,2020,110
Italy,Yamaguchi,Overall,2021,60
Italy,Yamaguchi,Overall,2022,370
Italy,Yamaguchi,Overall,2023,440
Italy,Yamaguchi,Overall,2024,340
Italy,Yamanashi,Overall,2015,"1,320"
Italy,Yamanashi,Overall,2016,"1,290"
Italy,Yamanashi,Overall,2017,"1,340"
Italy,Yamanashi,Overall,2018,"3,270"
Italy,Yamanashi,Overall,2019,"2,780"
Italy,Yamanashi,Overall,2020,280
Italy,Yamanashi,Overall,2021,810
Italy,Yamanashi,Overall,2022,110
Italy,Yamanashi,Overall,2023,"2,100"
Italy,Yamanashi,Overall,2024,"3,240"
Malaysia,Aichi,Overall,2011,"6,470"
Malaysia,Aichi,Overall,2012,"6,260"
Malaysia,Aichi,Overall,2013,"10,910"
Malaysia,Aichi,Overall,2014,"31,650"
Malaysia,Aichi,Overall,2015,"17,170"
Malaysia,Aichi,Overall,2016,"17,460"
Malaysia,Aichi,Overall,2017,"21,110"
Malaysia,Aichi,Overall,2018,"24,500"
Malaysia,Aichi,Overall,2019,"27,560"
Malaysia,Aichi,Overall,2020,"6,020"
Malaysia,Aichi,Overall,2021,320
Malaysia,Aichi,Overall,2022,"2,780"
Malaysia,Aichi,Overall,2023,"22,140"
Malaysia,Aichi,Overall,2024,"30,300"
Malaysia,Akita,Overall,2011,790
Malaysia,Akita,Overall,2012,260
Malaysia,Akita,Overall,2013,70
Malaysia,Akita,Overall,2014,210
Malaysia,Akita,Overall,2015,210
Malaysia,Akita,Overall,2016,410
Malaysia,Akita,Overall,2017,410
Malaysia,Akita,Overall,2018,550
Malaysia,Akita,Overall,2019,730
Malaysia,Akita,Overall,2020,250
Malaysia,Akita,Overall,2021,10
Malaysia,Akita,Overall,2022,270
Malaysia,Akita,Overall,2023,860
Malaysia,Akita,Overall,2024,"1,090"
Malaysia,Aomori,Overall,2011,60
Malaysia,Aomori,Overall,2012,40
Malaysia,Aomori,Overall,2013,160
Malaysia,Aomori,Overall,2014,200
Malaysia,Aomori,Overall,2015,690
Malaysia,Aomori,Overall,2016,590
Malaysia,Aomori,Overall,2017,730
Malaysia,Aomori,Overall,2018,"2,130"
Malaysia,Aomori,Overall,2019,"3,100"
Malaysia,Aomori,Overall,2020,650
Malaysia,Aomori,Overall,2021,380
Malaysia,Aomori,Overall,2022,490
Malaysia,Aomori,Overall,2023,"4,070"
Malaysia,Aomori,Overall,2024,"4,080"
Malaysia,Chiba,Overall,2011,"18,170"
Malaysia,Chiba,Overall,2012,"33,210"
Malaysia,Chiba,Overall,2013,"40,260"
Malaysia,Chiba,Overall,2014,"47,140"
Malaysia,Chiba,Overall,2015,"54,820"
Malaysia,Chiba,Overall,2016,"49,730"
Malaysia,Chiba,Overall,2017,"50,440"
Malaysia,Chiba,Overall,2018,"57,710"
Malaysia,Chiba,Overall,2019,"79,770"
Malaysia,Chiba,Overall,2020,"15,220"
Malaysia,Chiba,Overall,2021,"5,910"
Malaysia,Chiba,Overall,2022,"12,070"
Malaysia,Chiba,Overall,2023,"62,330"
Malaysia,Chiba,Overall,2024,"67,930"
Malaysia,Ehime,Overall,2011,70
Malaysia,Ehime,Overall,2012,50
Malaysia,Ehime,Overall,2013,80
Malaysia,Ehime,Overall,2014,200
Malaysia,Ehime,Overall,2015,320
Malaysia,Ehime,Overall,2016,690
Malaysia,Ehime,Overall,2017,660
Malaysia,Ehime,Overall,2018,"1,050"
Malaysia,Ehime,Overall,2019,"1,690"
Malaysia,Ehime,Overall,2020,210
Malaysia,Ehime,Overall,2021,90
Malaysia,Ehime,Overall,2022,140
Malaysia,Ehime,Overall,2023,640
Malaysia,Ehime,Overall,2024,790
Malaysia,Fukui,Overall,2011,40
Malaysia,Fukui,Overall,2012,50
Malaysia,Fukui,Overall,2013,100
Malaysia,Fukui,Overall,2014,200
Malaysia,Fukui,Overall,2015,230
Malaysia,Fukui,Overall,2016,340
Malaysia,Fukui,Overall,2017,450
Malaysia,Fukui,Overall,2018,780
Malaysia,Fukui,Overall,2019,730
Malaysia,Fukui,Overall,2020,90
Malaysia,Fukui,Overall,2021,20
Malaysia,Fukui,Overall,2022,190
Malaysia,Fukui,Overall,2023,200
Malaysia,Fukui,Overall,2024,520
Malaysia,Fukuoka,Overall,2011,"2,520"
Malaysia,Fukuoka,Overall,2012,"2,190"
Malaysia,Fukuoka,Overall,2013,"3,590"
Malaysia,Fukuoka,Overall,2014,"7,050"
Malaysia,Fukuoka,Overall,2015,"9,140"
Malaysia,Fukuoka,Overall,2016,"12,690"
Malaysia,Fukuoka,Overall,2017,"9,310"
Malaysia,Fukuoka,Overall,2018,"12,770"
Malaysia,Fukuoka,Overall,2019,"43,980"
Malaysia,Fukuoka,Overall,2020,"6,980"
Malaysia,Fukuoka,Overall,2021,210
Malaysia,Fukuoka,Overall,2022,"2,690"
Malaysia,Fukuoka,Overall,2023,"22,730"
Malaysia,Fukuoka,Overall,2024,"31,650"
Malaysia,Fukushima,Overall,2011,530
Malaysia,Fukushima,Overall,2012,90
Malaysia,Fukushima,Overall,2013,840
Malaysia,Fukushima,Overall,2014,120
Malaysia,Fukushima,Overall,2015,150
Malaysia,Fukushima,Overall,2016,480
Malaysia,Fukushima,Overall,2017,360
Malaysia,Fukushima,Overall,2018,760
Malaysia,Fukushima,Overall,2019,"1,380"
Malaysia,Fukushima,Overall,2020,400
Malaysia,Fukushima,Overall,2021,40
Malaysia,Fukushima,Overall,2022,490
Malaysia,Fukushima,Overall,2023,"2,650"
Malaysia,Fukushima,Overall,2024,"3,600"
Malaysia,Gifu,Overall,2011,430
Malaysia,Gifu,Overall,2012,"2,850"
Malaysia,Gifu,Overall,2013,"5,560"
Malaysia,Gifu,Overall,2014,"14,380"
Malaysia,Gifu,Overall,2015,"19,030"
Malaysia,Gifu,Overall,2016,"20,610"
Malaysia,Gifu,Overall,2017,"20,590"
Malaysia,Gifu,Overall,2018,"24,260"
Malaysia,Gifu,Overall,2019,"25,780"
Malaysia,Gifu,Overall,2020,"4,400"
Malaysia,Gifu,Overall,2021,220
Malaysia,Gifu,Overall,2022,"2,800"
Malaysia,Gifu,Overall,2023,"26,510"
Malaysia,Gifu,Overall,2024,"29,260"
Malaysia,Gunma,Overall,2011,220
Malaysia,Gunma,Overall,2012,390
Malaysia,Gunma,Overall,2013,730
Malaysia,Gunma,Overall,2014,600
Malaysia,Gunma,Overall,2015,"1,250"
Malaysia,Gunma,Overall,2016,"1,290"
Malaysia,Gunma,Overall,2017,"1,880"
Malaysia,Gunma,Overall,2018,"2,010"
Malaysia,Gunma,Overall,2019,"2,990"
Malaysia,Gunma,Overall,2020,530
Malaysia,Gunma,Overall,2021,60
Malaysia,Gunma,Overall,2022,610
Malaysia,Gunma,Overall,2023,"3,860"
Malaysia,Gunma,Overall,2024,"3,150"
Malaysia,Hiroshima,Overall,2011,870
Malaysia,Hiroshima,Overall,2012,"1,310"
Malaysia,Hiroshima,Overall,2013,"2,570"
Malaysia,Hiroshima,Overall,2014,"3,060"
Malaysia,Hiroshima,Overall,2015,"5,320"
Malaysia,Hiroshima,Overall,2016,"4,660"
Malaysia,Hiroshima,Overall,2017,"4,250"
Malaysia,Hiroshima,Overall,2018,"5,970"
Malaysia,Hiroshima,Overall,2019,"8,680"
Malaysia,Hiroshima,Overall,2020,"1,080"
Malaysia,Hiroshima,Overall,2021,80
Malaysia,Hiroshima,Overall,2022,810
Malaysia,Hiroshima,Overall,2023,"3,720"
Malaysia,Hiroshima,Overall,2024,"6,110"
Malaysia,Hokkaido,Overall,2011,"33,900"
Malaysia,Hokkaido,Overall,2012,"37,460"
Malaysia,Hokkaido,Overall,2013,"82,520"
Malaysia,Hokkaido,Overall,2014,"115,280"
Malaysia,Hokkaido,Overall,2015,"154,810"
Malaysia,Hokkaido,Overall,2016,"273,830"
Malaysia,Hokkaido,Overall,2017,"269,020"
Malaysia,Hokkaido,Overall,2018,"259,680"
Malaysia,Hokkaido,Overall,2019,"242,490"
Malaysia,Hokkaido,Overall,2020,"47,310"
Malaysia,Hokkaido,Overall,2021,240
Malaysia,Hokkaido,Overall,2022,"45,840"
Malaysia,Hokkaido,Overall,2023,"171,890"
Malaysia,Hokkaido,Overall,2024,"225,970"
Malaysia,Hyogo,Overall,2011,"2,230"
Malaysia,Hyogo,Overall,2012,"2,960"
Malaysia,Hyogo,Overall,2013,"4,090"
Malaysia,Hyogo,Overall,2014,"5,370"
Malaysia,Hyogo,Overall,2015,"10,030"
Malaysia,Hyogo,Overall,2016,"12,110"
Malaysia,Hyogo,Overall,2017,"11,710"
Malaysia,Hyogo,Overall,2018,"11,410"
Malaysia,Hyogo,Overall,2019,"11,450"
Malaysia,Hyogo,Overall,2020,"2,140"
Malaysia,Hyogo,Overall,2021,70
Malaysia,Hyogo,Overall,2022,"2,090"
Malaysia,Hyogo,Overall,2023,"12,230"
Malaysia,Hyogo,Overall,2024,"13,230"
Malaysia,Ibaraki,Overall,2011,220
Malaysia,Ibaraki,Overall,2012,"1,140"
Malaysia,Ibaraki,Overall,2013,630
Malaysia,Ibaraki,Overall,2014,970
Malaysia,Ibaraki,Overall,2015,900
Malaysia,Ibaraki,Overall,2016,"1,730"
Malaysia,Ibaraki,Overall,2017,"1,720"
Malaysia,Ibaraki,Overall,2018,"2,310"
Malaysia,Ibaraki,Overall,2019,"1,250"
Malaysia,Ibaraki,Overall,2020,120
Malaysia,Ibaraki,Overall,2021,10
Malaysia,Ibaraki,Overall,2022,430
Malaysia,Ibaraki,Overall,2023,"2,160"
Malaysia,Ibaraki,Overall,2024,"1,890"
Malaysia,Ishikawa,Overall,2011,610
Malaysia,Ishikawa,Overall,2012,"1,180"
Malaysia,Ishikawa,Overall,2013,"2,530"
Malaysia,Ishikawa,Overall,2014,"3,030"
Malaysia,Ishikawa,Overall,2015,"4,130"
Malaysia,Ishikawa,Overall,2016,"6,460"
Malaysia,Ishikawa,Overall,2017,"10,070"
Malaysia,Ishikawa,Overall,2018,"16,710"
Malaysia,Ishikawa,Overall,2019,"15,450"
Malaysia,Ishikawa,Overall,2020,"3,380"
Malaysia,Ishikawa,Overall,2021,50
Malaysia,Ishikawa,Overall,2022,"1,820"
Malaysia,Ishikawa,Overall,2023,"15,880"
Malaysia,Ishikawa,Overall,2024,"22,320"
Malaysia,Iwate,Overall,2011,60
Malaysia,Iwate,Overall,2012,250
Malaysia,Iwate,Overall,2013,950
Malaysia,Iwate,Overall,2014,320
Malaysia,Iwate,Overall,2015,600
Malaysia,Iwate,Overall,2016,850
Malaysia,Iwate,Overall,2017,580
Malaysia,Iwate,Overall,2018,"1,020"
Malaysia,Iwate,Overall,2019,"1,280"
Malaysia,Iwate,Overall,2020,280
Malaysia,Iwate,Overall,2021,90
Malaysia,Iwate,Overall,2022,360
Malaysia,Iwate,Overall,2023,"3,670"
Malaysia,Iwate,Overall,2024,"3,870"
Malaysia,Kagawa,Overall,2011,140
Malaysia,Kagawa,Overall,2012,80
Malaysia,Kagawa,Overall,2013,90
Malaysia,Kagawa,Overall,2014,120
Malaysia,Kagawa,Overall,2015,370
Malaysia,Kagawa,Overall,2016,370
Malaysia,Kagawa,Overall,2017,590
Malaysia,Kagawa,Overall,2018,710
Malaysia,Kagawa,Overall,2019,850
Malaysia,Kagawa,Overall,2020,50
Malaysia,Kagawa,Overall,2021,10
Malaysia,Kagawa,Overall,2022,230
Malaysia,Kagawa,Overall,2023,740
Malaysia,Kagawa,Overall,2024,"1,280"
Malaysia,Kagoshima,Overall,2011,340
Malaysia,Kagoshima,Overall,2012,720
Malaysia,Kagoshima,Overall,2013,990
Malaysia,Kagoshima,Overall,2014,"1,300"
Malaysia,Kagoshima,Overall,2015,"1,710"
Malaysia,Kagoshima,Overall,2016,"2,370"
Malaysia,Kagoshima,Overall,2017,"1,550"
Malaysia,Kagoshima,Overall,2018,"2,730"
Malaysia,Kagoshima,Overall,2019,"4,650"
Malaysia,Kagoshima,Overall,2020,940
Malaysia,Kagoshima,Overall,2021,10
Malaysia,Kagoshima,Overall,2022,280
Malaysia,Kagoshima,Overall,2023,"2,210"
Malaysia,Kagoshima,Overall,2024,"2,620"
Malaysia,Kanagawa,Overall,2011,"6,710"
Malaysia,Kanagawa,Overall,2012,"9,660"
Malaysia,Kanagawa,Overall,2013,"13,380"
Malaysia,Kanagawa,Overall,2014,"17,850"
Malaysia,Kanagawa,Overall,2015,"22,840"
Malaysia,Kanagawa,Overall,2016,"22,520"
Malaysia,Kanagawa,Overall,2017,"19,910"
Malaysia,Kanagawa,Overall,2018,"24,410"
Malaysia,Kanagawa,Overall,2019,"26,970"
Malaysia,Kanagawa,Overall,2020,"3,990"
Malaysia,Kanagawa,Overall,2021,700
Malaysia,Kanagawa,Overall,2022,"6,240"
Malaysia,Kanagawa,Overall,2023,"36,830"
Malaysia,Kanagawa,Overall,2024,"46,480"
Malaysia,Kochi,Overall,2011,0
Malaysia,Kochi,Overall,2012,40
Malaysia,Kochi,Overall,2013,60
Malaysia,Kochi,Overall,2014,130
Malaysia,Kochi,Overall,2015,90
Malaysia,Kochi,Overall,2016,120
Malaysia,Kochi,Overall,2017,80
Malaysia,Kochi,Overall,2018,140
Malaysia,Kochi,Overall,2019,450
Malaysia,Kochi,Overall,2020,40
Malaysia,Kochi,Overall,2021,0
Malaysia,Kochi,Overall,2022,200
Malaysia,Kochi,Overall,2023,350
Malaysia,Kochi,Overall,2024,500
Malaysia,Kumamoto,Overall,2011,"2,070"
Malaysia,Kumamoto,Overall,2012,"1,260"
Malaysia,Kumamoto,Overall,2013,"1,100"
Malaysia,Kumamoto,Overall,2014,"2,160"
Malaysia,Kumamoto,Overall,2015,"2,810"
Malaysia,Kumamoto,Overall,2016,"1,960"
Malaysia,Kumamoto,Overall,2017,"2,970"
Malaysia,Kumamoto,Overall,2018,"4,820"
Malaysia,Kumamoto,Overall,2019,"14,280"
Malaysia,Kumamoto,Overall,2020,"1,980"
Malaysia,Kumamoto,Overall,2021,300
Malaysia,Kumamoto,Overall,2022,610
Malaysia,Kumamoto,Overall,2023,"6,420"
Malaysia,Kumamoto,Overall,2024,"9,940"
Malaysia,Kyoto,Overall,2011,"7,430"
Malaysia,Kyoto,Overall,2012,"21,850"
Malaysia,Kyoto,Overall,2013,"29,950"
Malaysia,Kyoto,Overall,2014,"42,030"
Malaysia,Kyoto,Overall,2015,"46,050"
Malaysia,Kyoto,Overall,2016,"41,470"
Malaysia,Kyoto,Overall,2017,"53,920"
Malaysia,Kyoto,Overall,2018,"52,520"
Malaysia,Kyoto,Overall,2019,"93,320"
Malaysia,Kyoto,Overall,2020,"13,310"
Malaysia,Kyoto,Overall,2021,470
Malaysia,Kyoto,Overall,2022,"17,370"
Malaysia,Kyoto,Overall,2023,"136,630"
Malaysia,Kyoto,Overall,2024,"164,990"
Malaysia,Mie,Overall,2011,240
Malaysia,Mie,Overall,2012,450
Malaysia,Mie,Overall,2013,750
Malaysia,Mie,Overall,2014,"3,580"
Malaysia,Mie,Overall,2015,"3,640"
Malaysia,Mie,Overall,2016,"3,350"
Malaysia,Mie,Overall,2017,"4,490"
Malaysia,Mie,Overall,2018,"4,720"
Malaysia,Mie,Overall,2019,"7,360"
Malaysia,Mie,Overall,2020,440
Malaysia,Mie,Overall,2021,180
Malaysia,Mie,Overall,2022,300
Malaysia,Mie,Overall,2023,"1,390"
Malaysia,Mie,Overall,2024,"4,580"
Malaysia,Miyagi,Overall,2011,80
Malaysia,Miyagi,Overall,2012,300
Malaysia,Miyagi,Overall,2013,420
Malaysia,Miyagi,Overall,2014,800
Malaysia,Miyagi,Overall,2015,"1,070"
Malaysia,Miyagi,Overall,2016,"1,150"
Malaysia,Miyagi,Overall,2017,"1,300"
Malaysia,Miyagi,Overall,2018,"1,780"
Malaysia,Miyagi,Overall,2019,"3,750"
Malaysia,Miyagi,Overall,2020,"1,700"
Malaysia,Miyagi,Overall,2021,70
Malaysia,Miyagi,Overall,2022,"2,130"
